cell_id,center_lat,center_lon,lat_min,lat_max,lon_min,lon_max,radius_km_approx,species_count,file
cell_S17p50_W122p50_g5deg,-17.5,-122.5,-20.0,-15.0,-125.0,-120.0,384.58,33,cells/cell_S17p50_W122p50_g5deg.txt
cell_S17p50_W117p50_g5deg,-17.5,-117.5,-20.0,-15.0,-120.0,-115.0,384.58,36,cells/cell_S17p50_W117p50_g5deg.txt
cell_S17p50_W112p50_g5deg,-17.5,-112.5,-20.0,-15.0,-115.0,-110.0,384.58,60,cells/cell_S17p50_W112p50_g5deg.txt
cell_S17p50_W107p50_g5deg,-17.5,-107.5,-20.0,-15.0,-110.0,-105.0,384.58,49,cells/cell_S17p50_W107p50_g5deg.txt
cell_S17p50_W102p50_g5deg,-17.5,-102.5,-20.0,-15.0,-105.0,-100.0,384.58,44,cells/cell_S17p50_W102p50_g5deg.txt
cell_S17p50_W097p50_g5deg,-17.5,-97.5,-20.0,-15.0,-100.0,-95.0,384.58,47,cells/cell_S17p50_W097p50_g5deg.txt
cell_S17p50_W092p50_g5deg,-17.5,-92.5,-20.0,-15.0,-95.0,-90.0,384.58,407,cells/cell_S17p50_W092p50_g5deg.txt
cell_S17p50_W087p50_g5deg,-17.5,-87.5,-20.0,-15.0,-90.0,-85.0,384.58,373,cells/cell_S17p50_W087p50_g5deg.txt
cell_S17p50_W082p50_g5deg,-17.5,-82.5,-20.0,-15.0,-85.0,-80.0,384.58,321,cells/cell_S17p50_W082p50_g5deg.txt
cell_S17p50_W077p50_g5deg,-17.5,-77.5,-20.0,-15.0,-80.0,-75.0,384.58,317,cells/cell_S17p50_W077p50_g5deg.txt
cell_S17p50_W072p50_g5deg,-17.5,-72.5,-20.0,-15.0,-75.0,-70.0,384.58,336,cells/cell_S17p50_W072p50_g5deg.txt
cell_S17p50_W067p50_g5deg,-17.5,-67.5,-20.0,-15.0,-70.0,-65.0,384.58,906,cells/cell_S17p50_W067p50_g5deg.txt
cell_S17p50_W062p50_g5deg,-17.5,-62.5,-20.0,-15.0,-65.0,-60.0,384.58,1150,cells/cell_S17p50_W062p50_g5deg.txt
cell_S17p50_W057p50_g5deg,-17.5,-57.5,-20.0,-15.0,-60.0,-55.0,384.58,1164,cells/cell_S17p50_W057p50_g5deg.txt
cell_S17p50_W052p50_g5deg,-17.5,-52.5,-20.0,-15.0,-55.0,-50.0,384.58,905,cells/cell_S17p50_W052p50_g5deg.txt
cell_S17p50_W047p50_g5deg,-17.5,-47.5,-20.0,-15.0,-50.0,-45.0,384.58,737,cells/cell_S17p50_W047p50_g5deg.txt
cell_S17p50_W042p50_g5deg,-17.5,-42.5,-20.0,-15.0,-45.0,-40.0,384.58,764,cells/cell_S17p50_W042p50_g5deg.txt
cell_S17p50_W037p50_g5deg,-17.5,-37.5,-20.0,-15.0,-40.0,-35.0,384.58,730,cells/cell_S17p50_W037p50_g5deg.txt
cell_S17p50_W032p50_g5deg,-17.5,-32.5,-20.0,-15.0,-35.0,-30.0,384.58,660,cells/cell_S17p50_W032p50_g5deg.txt
cell_S17p50_W027p50_g5deg,-17.5,-27.5,-20.0,-15.0,-30.0,-25.0,384.58,644,cells/cell_S17p50_W027p50_g5deg.txt
cell_S17p50_W022p50_g5deg,-17.5,-22.5,-20.0,-15.0,-25.0,-20.0,384.58,630,cells/cell_S17p50_W022p50_g5deg.txt
cell_S17p50_W017p50_g5deg,-17.5,-17.5,-20.0,-15.0,-20.0,-15.0,384.58,429,cells/cell_S17p50_W017p50_g5deg.txt
cell_S17p50_W012p50_g5deg,-17.5,-12.5,-20.0,-15.0,-15.0,-10.0,384.58,715,cells/cell_S17p50_W012p50_g5deg.txt
cell_S17p50_W007p50_g5deg,-17.5,-7.5,-20.0,-15.0,-10.0,-5.0,384.58,619,cells/cell_S17p50_W007p50_g5deg.txt
cell_S17p50_W002p50_g5deg,-17.5,-2.5,-20.0,-15.0,-5.0,0.0,384.58,599,cells/cell_S17p50_W002p50_g5deg.txt
cell_S17p50_E002p50_g5deg,-17.5,2.5,-20.0,-15.0,0.0,5.0,384.58,561,cells/cell_S17p50_E002p50_g5deg.txt
cell_S17p50_E007p50_g5deg,-17.5,7.5,-20.0,-15.0,5.0,10.0,384.58,561,cells/cell_S17p50_E007p50_g5deg.txt
cell_S17p50_E012p50_g5deg,-17.5,12.5,-20.0,-15.0,10.0,15.0,384.58,569,cells/cell_S17p50_E012p50_g5deg.txt
cell_S17p50_E017p50_g5deg,-17.5,17.5,-20.0,-15.0,15.0,20.0,384.58,569,cells/cell_S17p50_E017p50_g5deg.txt
cell_S17p50_E022p50_g5deg,-17.5,22.5,-20.0,-15.0,20.0,25.0,384.58,553,cells/cell_S17p50_E022p50_g5deg.txt
cell_S17p50_E027p50_g5deg,-17.5,27.5,-20.0,-15.0,25.0,30.0,384.58,448,cells/cell_S17p50_E027p50_g5deg.txt
cell_S17p50_E032p50_g5deg,-17.5,32.5,-20.0,-15.0,30.0,35.0,384.58,491,cells/cell_S17p50_E032p50_g5deg.txt
cell_S17p50_E037p50_g5deg,-17.5,37.5,-20.0,-15.0,35.0,40.0,384.58,477,cells/cell_S17p50_E037p50_g5deg.txt
cell_S17p50_E042p50_g5deg,-17.5,42.5,-20.0,-15.0,40.0,45.0,384.58,381,cells/cell_S17p50_E042p50_g5deg.txt
cell_S17p50_E047p50_g5deg,-17.5,47.5,-20.0,-15.0,45.0,50.0,384.58,145,cells/cell_S17p50_E047p50_g5deg.txt
cell_S17p50_E052p50_g5deg,-17.5,52.5,-20.0,-15.0,50.0,55.0,384.58,156,cells/cell_S17p50_E052p50_g5deg.txt
cell_S17p50_E057p50_g5deg,-17.5,57.5,-20.0,-15.0,55.0,60.0,384.58,68,cells/cell_S17p50_E057p50_g5deg.txt
cell_S17p50_E062p50_g5deg,-17.5,62.5,-20.0,-15.0,60.0,65.0,384.58,66,cells/cell_S17p50_E062p50_g5deg.txt
cell_S17p50_E067p50_g5deg,-17.5,67.5,-20.0,-15.0,65.0,70.0,384.58,66,cells/cell_S17p50_E067p50_g5deg.txt
cell_S17p50_E072p50_g5deg,-17.5,72.5,-20.0,-15.0,70.0,75.0,384.58,66,cells/cell_S17p50_E072p50_g5deg.txt
cell_S17p50_E077p50_g5deg,-17.5,77.5,-20.0,-15.0,75.0,80.0,384.58,81,cells/cell_S17p50_E077p50_g5deg.txt
cell_S17p50_E082p50_g5deg,-17.5,82.5,-20.0,-15.0,80.0,85.0,384.58,546,cells/cell_S17p50_E082p50_g5deg.txt
cell_S17p50_E087p50_g5deg,-17.5,87.5,-20.0,-15.0,85.0,90.0,384.58,522,cells/cell_S17p50_E087p50_g5deg.txt
cell_S17p50_E092p50_g5deg,-17.5,92.5,-20.0,-15.0,90.0,95.0,384.58,517,cells/cell_S17p50_E092p50_g5deg.txt
cell_S17p50_E097p50_g5deg,-17.5,97.5,-20.0,-15.0,95.0,100.0,384.58,393,cells/cell_S17p50_E097p50_g5deg.txt
cell_S17p50_E102p50_g5deg,-17.5,102.5,-20.0,-15.0,100.0,105.0,384.58,466,cells/cell_S17p50_E102p50_g5deg.txt
cell_S17p50_E107p50_g5deg,-17.5,107.5,-20.0,-15.0,105.0,110.0,384.58,468,cells/cell_S17p50_E107p50_g5deg.txt
cell_S17p50_E112p50_g5deg,-17.5,112.5,-20.0,-15.0,110.0,115.0,384.58,336,cells/cell_S17p50_E112p50_g5deg.txt
cell_S17p50_E117p50_g5deg,-17.5,117.5,-20.0,-15.0,115.0,120.0,384.58,231,cells/cell_S17p50_E117p50_g5deg.txt
cell_S17p50_E122p50_g5deg,-17.5,122.5,-20.0,-15.0,120.0,125.0,384.58,234,cells/cell_S17p50_E122p50_g5deg.txt
cell_S17p50_E127p50_g5deg,-17.5,127.5,-20.0,-15.0,125.0,130.0,384.58,255,cells/cell_S17p50_E127p50_g5deg.txt
cell_S17p50_E132p50_g5deg,-17.5,132.5,-20.0,-15.0,130.0,135.0,384.58,284,cells/cell_S17p50_E132p50_g5deg.txt
cell_S17p50_E137p50_g5deg,-17.5,137.5,-20.0,-15.0,135.0,140.0,384.58,307,cells/cell_S17p50_E137p50_g5deg.txt
cell_S17p50_E142p50_g5deg,-17.5,142.5,-20.0,-15.0,140.0,145.0,384.58,371,cells/cell_S17p50_E142p50_g5deg.txt
cell_S17p50_E147p50_g5deg,-17.5,147.5,-20.0,-15.0,145.0,150.0,384.58,356,cells/cell_S17p50_E147p50_g5deg.txt
cell_S17p50_E152p50_g5deg,-17.5,152.5,-20.0,-15.0,150.0,155.0,384.58,416,cells/cell_S17p50_E152p50_g5deg.txt
cell_S17p50_E157p50_g5deg,-17.5,157.5,-20.0,-15.0,155.0,160.0,384.58,355,cells/cell_S17p50_E157p50_g5deg.txt
cell_S17p50_E162p50_g5deg,-17.5,162.5,-20.0,-15.0,160.0,165.0,384.58,125,cells/cell_S17p50_E162p50_g5deg.txt
cell_S17p50_E167p50_g5deg,-17.5,167.5,-20.0,-15.0,165.0,170.0,384.58,101,cells/cell_S17p50_E167p50_g5deg.txt
cell_S17p50_E172p50_g5deg,-17.5,172.5,-20.0,-15.0,170.0,175.0,384.58,106,cells/cell_S17p50_E172p50_g5deg.txt
cell_S17p50_E177p50_g5deg,-17.5,177.5,-20.0,-15.0,175.0,180.0,384.58,109,cells/cell_S17p50_E177p50_g5deg.txt
cell_S12p50_W177p50_g5deg,-12.5,-177.5,-15.0,-10.0,-180.0,-175.0,388.94,84,cells/cell_S12p50_W177p50_g5deg.txt
cell_S12p50_W172p50_g5deg,-12.5,-172.5,-15.0,-10.0,-175.0,-170.0,388.94,70,cells/cell_S12p50_W172p50_g5deg.txt
cell_S12p50_W167p50_g5deg,-12.5,-167.5,-15.0,-10.0,-170.0,-165.0,388.94,67,cells/cell_S12p50_W167p50_g5deg.txt
cell_S12p50_W162p50_g5deg,-12.5,-162.5,-15.0,-10.0,-165.0,-160.0,388.94,65,cells/cell_S12p50_W162p50_g5deg.txt
cell_S12p50_W157p50_g5deg,-12.5,-157.5,-15.0,-10.0,-160.0,-155.0,388.94,52,cells/cell_S12p50_W157p50_g5deg.txt
cell_S12p50_W152p50_g5deg,-12.5,-152.5,-15.0,-10.0,-155.0,-150.0,388.94,43,cells/cell_S12p50_W152p50_g5deg.txt
cell_S12p50_W147p50_g5deg,-12.5,-147.5,-15.0,-10.0,-150.0,-145.0,388.94,44,cells/cell_S12p50_W147p50_g5deg.txt
cell_S12p50_W142p50_g5deg,-12.5,-142.5,-15.0,-10.0,-145.0,-140.0,388.94,44,cells/cell_S12p50_W142p50_g5deg.txt
cell_S12p50_W137p50_g5deg,-12.5,-137.5,-15.0,-10.0,-140.0,-135.0,388.94,44,cells/cell_S12p50_W137p50_g5deg.txt
cell_S12p50_W132p50_g5deg,-12.5,-132.5,-15.0,-10.0,-135.0,-130.0,388.94,37,cells/cell_S12p50_W132p50_g5deg.txt
cell_S12p50_W127p50_g5deg,-12.5,-127.5,-15.0,-10.0,-130.0,-125.0,388.94,33,cells/cell_S12p50_W127p50_g5deg.txt
cell_S12p50_W122p50_g5deg,-12.5,-122.5,-15.0,-10.0,-125.0,-120.0,388.94,33,cells/cell_S12p50_W122p50_g5deg.txt
cell_S12p50_W117p50_g5deg,-12.5,-117.5,-15.0,-10.0,-120.0,-115.0,388.94,39,cells/cell_S12p50_W117p50_g5deg.txt
cell_S12p50_W112p50_g5deg,-12.5,-112.5,-15.0,-10.0,-115.0,-110.0,388.94,65,cells/cell_S12p50_W112p50_g5deg.txt
cell_S12p50_W107p50_g5deg,-12.5,-107.5,-15.0,-10.0,-110.0,-105.0,388.94,43,cells/cell_S12p50_W107p50_g5deg.txt
cell_S12p50_W102p50_g5deg,-12.5,-102.5,-15.0,-10.0,-105.0,-100.0,388.94,42,cells/cell_S12p50_W102p50_g5deg.txt
cell_S12p50_W097p50_g5deg,-12.5,-97.5,-15.0,-10.0,-100.0,-95.0,388.94,43,cells/cell_S12p50_W097p50_g5deg.txt
cell_S12p50_W092p50_g5deg,-12.5,-92.5,-15.0,-10.0,-95.0,-90.0,388.94,161,cells/cell_S12p50_W092p50_g5deg.txt
cell_S12p50_W087p50_g5deg,-12.5,-87.5,-15.0,-10.0,-90.0,-85.0,388.94,486,cells/cell_S12p50_W087p50_g5deg.txt
cell_S12p50_W082p50_g5deg,-12.5,-82.5,-15.0,-10.0,-85.0,-80.0,388.94,448,cells/cell_S12p50_W082p50_g5deg.txt
cell_S12p50_W077p50_g5deg,-12.5,-77.5,-15.0,-10.0,-80.0,-75.0,388.94,452,cells/cell_S12p50_W077p50_g5deg.txt
cell_S12p50_W072p50_g5deg,-12.5,-72.5,-15.0,-10.0,-75.0,-70.0,388.94,1069,cells/cell_S12p50_W072p50_g5deg.txt
cell_S12p50_W067p50_g5deg,-12.5,-67.5,-15.0,-10.0,-70.0,-65.0,388.94,1077,cells/cell_S12p50_W067p50_g5deg.txt
cell_S12p50_W062p50_g5deg,-12.5,-62.5,-15.0,-10.0,-65.0,-60.0,388.94,973,cells/cell_S12p50_W062p50_g5deg.txt
cell_S12p50_W057p50_g5deg,-12.5,-57.5,-15.0,-10.0,-60.0,-55.0,388.94,900,cells/cell_S12p50_W057p50_g5deg.txt
cell_S12p50_W052p50_g5deg,-12.5,-52.5,-15.0,-10.0,-55.0,-50.0,388.94,831,cells/cell_S12p50_W052p50_g5deg.txt
cell_S12p50_W047p50_g5deg,-12.5,-47.5,-15.0,-10.0,-50.0,-45.0,388.94,837,cells/cell_S12p50_W047p50_g5deg.txt
