species	cell_hits
Cisticola aridulus_Desert Cisticola	7
Cisticola cantans_Singing Cisticola	7
Cisticola erythrops_Red-faced Cisticola	7
Cisticola marginatus_Winding Cisticola	7
Clamator levaillantii_Levaillant's Cuckoo	7
Colius striatus_Speckled Mousebird	7
Columba guinea_Speckled Pigeon	7
Coracina pectoralis_White-breasted Cuckooshrike	7
Corythornis cristatus_Malachite Kingfisher	7
Cossypha heuglini_White-browed Robin-Chat	7
Cossypha niveicapilla_Snowy-crowned Robin-Chat	7
Creatophora cinerea_Wattled Starling	7
Crithagra mozambica_Yellow-fronted Canary	7
Cuculus clamosus_Black Cuckoo	7
Cuculus gularis_African Cuckoo	7
Cuculus solitarius_Red-chested Cuckoo	7
Dicrurus divaricatus_Glossy-backed Drongo	7
Dryoscopus gambensis_Northern Puffback	7
Emberiza flaviventris_Golden-breasted Bunting	7
Eremomela icteropygialis_Yellow-bellied Eremomela	7
Estrilda paludicola_Fawn-breasted Waxbill	7
Estrilda troglodytes_Black-rumped Waxbill	7
Euplectes franciscanus_Northern Red Bishop	7
Euplectes hordeaceus_Black-winged Bishop	7
Eupodotis senegalensis_White-bellied Bustard	7
Eurystomus glaucurus_Broad-billed Roller	7
Gavia arctica_Arctic Loon	7
Glaucidium perlatum_Pearl-spotted Owlet	7
Halcyon chelicuti_Striped Kingfisher	7
Halcyon senegalensis_Woodland Kingfisher	7
Haliaeetus vocifer_African Fish-Eagle	7
Indicator indicator_Greater Honeyguide	7
Indicator minor_Lesser Honeyguide	7
Lagonosticta senegala_Red-billed Firefinch	7
Lamprotornis chalybaeus_Greater Blue-eared Starling	7
Lamprotornis chloropterus_Lesser Blue-eared Starling	7
Lamprotornis purpuroptera_Rüppell's Starling	7
Laniarius aethiopicus_Ethiopian Boubou	7
Laniarius erythrogaster_Black-headed Gonolek	7
Leptoptilos crumenifer_Marabou Stork	7
Lonchura malacca_Tricolored Munia	7
Lophaetus occipitalis_Long-crested Eagle	7
Lybius guifsobalito_Black-billed Barbet	7
Megaceryle maxima_Giant Kingfisher	7
Melaenornis edolioides_Northern Black-Flycatcher	7
Merops bulocki_Red-throated Bee-eater	7
Merops pusillus_Little Bee-eater	7
Merops variegatus_Blue-breasted Bee-eater	7
Mirafra rufocinnamomea_Flappet Lark	7
Nilaus afer_Brubru	7
Oenanthe familiaris_Familiar Chat	7
Oriolus auratus_African Golden Oriole	7
Otus senegalensis_African Scops-Owl	7
Passer griseus_Northern Gray-headed Sparrow	7
Passer swainsonii_Swainson's Sparrow	7
Phoeniculus purpureus_Green Woodhoopoe	7
Phyllastrephus strepitans_Northern Brownbul	7
Picus canus_Gray-headed Woodpecker	7
Plocepasser superciliosus_Chestnut-crowned Sparrow-Weaver	7
Ploceus luteolus_Little Weaver	7
Ploceus melanocephalus_Black-headed Weaver	7
Ploceus vitellinus_Vitelline Masked-Weaver	7
Pogoniulus chrysoconus_Yellow-fronted Tinkerbird	7
Pogoniulus pusillus_Red-fronted Tinkerbird	7
Poicephalus meyeri_Meyer's Parrot	7
Polyboroides typus_African Harrier-Hawk	7
Prinia subflava_Tawny-flanked Prinia	7
Prionops plumatus_White Helmetshrike	7
Pseudonigrita arnaudi_Gray-headed Social-Weaver	7
Ptilopsis leucotis_Northern White-faced Owl	7
Riparia paludicola_Plain Martin	7
Spermestes cucullata_Bronze Mannikin	7
Streptopelia capicola_Ring-necked Dove	7
Streptopelia decipiens_Mourning Collared-Dove	7
Streptopelia vinacea_Vinaceous Dove	7
Telophorus sulfureopectus_Sulphur-breasted Bushshrike	7
Thamnolaea cinnamomeiventris_Mocking Cliff-Chat	7
Turdoides plebejus_Brown Babbler	7
Turdus pelios_African Thrush	7
Turtur abyssinicus_Black-billed Wood-Dove	7
Uraeginthus angolensis_Southern Cordonbleu	7
Uraeginthus bengalus_Red-cheeked Cordonbleu	7
Urocolius macrourus_Blue-naped Mousebird	7
Vanellus senegallus_Wattled Lapwing	7
Vanellus tectus_Black-headed Lapwing	7
Vidua chalybeata_Village Indigobird	7
Vidua macroura_Pin-tailed Whydah	7
Zapornia flavirostra_Black Crake	7
Zosterops senegalensis_Northern Yellow White-eye	7
Accipiter tachiro_African Goshawk	6
Anser indicus_Bar-headed Goose	6
Calandrella acutirostris_Hume's Lark	6
Calonectris diomedea_Cory's Shearwater	6
Cecropis semirufa_Rufous-chested Swallow	6
Chroicocephalus brunnicephalus_Brown-headed Gull	6
Cisticola aberrans_Rock-loving Cisticola	6
Corvus capensis_Cape Crow	6
Corythaixoides leucogaster_White-bellied Go-away-bird	6
Ficedula ruficauda_Rusty-tailed Flycatcher	6
Lamprotornis caudatus_Long-tailed Glossy Starling	6
Lanius corvinus_Yellow-billed Shrike	6
Malaconotus blanchoti_Gray-headed Bushshrike	6
Myrmecocichla aethiops_Northern Anteater-Chat	6
Phylloscopus griseolus_Sulphur-bellied Warbler	6
Phylloscopus trochiloides_Greenish Warbler	6
Poecile palustris_Marsh Tit	6
Pternistis leucoscepus_Yellow-necked Francolin	6
Ptilopachus petrosus_Stone Partridge	6
