species	cell_hits
Chlorodrepanis virens_Hawaii Amakihi	28
Chordeiles gundlachii_Antillean Nighthawk	28
Coccyzus erythropthalmus_Black-billed Cuckoo	28
Crotophaga ani_Smooth-billed Ani	28
Myadestes obscurus_Omao	28
Ortygornis pondicerianus_Gray Francolin	28
Phainopepla nitens_Phainopepla	28
Tyrannus dominicensis_Gray Kingbird	28
Anous stolidus_Brown Noddy	27
Aramus guarauna_Limpkin	27
Auriparus flaviceps_Verdin	27
Coereba flaveola_Bananaquit	27
Dryobates nuttallii_Nuttall's Woodpecker	27
Geothlypis formosa_Kentucky Warbler	27
Patagioenas leucocephala_White-crowned Pigeon	27
Patagioenas squamosa_Scaly-naped Pigeon	27
Phoenicopterus ruber_American Flamingo	27
Pternistis erckelii_Erckel's Francolin	27
Sula sula_Red-footed Booby	27
Zenaida aurita_Zenaida Dove	27
Alectoris chukar_Chukar	26
Baeolophus inornatus_Oak Titmouse	26
Chasiempis sclateri_Kauai Elepaio	26
Corvus ossifragus_Fish Crow	26
Loxops mana_Hawaii Creeper	26
Selasphorus calliope_Calliope Hummingbird	26
Columbina inca_Inca Dove	25
Francolinus francolinus_Black Francolin	25
Haemorhous cassinii_Cassin's Finch	25
Hemignathus wilsoni_Akiapolaau	25
Loxops coccineus_Hawaii Akepa	25
Melanospiza bicolor_Black-faced Grassquit	25
Myiarchus tyrannulus_Brown-crested Flycatcher	25
Pterodroma inexpectata_Mottled Petrel	25
Anthus spragueii_Sprague's Pipit	24
Baeolophus bicolor_Tufted Titmouse	24
Columbina talpacoti_Ruddy Ground Dove	24
Copsychus malabaricus_White-rumped Shama	24
Dendrocygna bicolor_Fulvous Whistling-Duck	24
Haliaeetus albicilla_White-tailed Eagle	24
Margarops fuscatus_Pearly-eyed Thrasher	24
Selasphorus sasin_Allen's Hummingbird	24
Spinus lawrencei_Lawrence's Goldfinch	24
Toxostoma redivivum_California Thrasher	24
Cardinalis sinuatus_Pyrrhuloxia	23
Gavia arctica_Arctic Loon	23
Molothrus aeneus_Bronzed Cowbird	23
Pavo cristatus_Indian Peafowl	23
Perdix perdix_Gray Partridge	23
Puffinus newelli_Newell's Shearwater	23
Sula dactylatra_Masked Booby	23
Calypte costae_Costa's Hummingbird	22
Empidonax occidentalis_Cordilleran Flycatcher	22
Jacana spinosa_Northern Jacana	22
Loxops caeruleirostris_Akekee	22
Oporornis agilis_Connecticut Warbler	22
Pterodroma cookii_Cook's Petrel	22
Turdus iliacus_Redwing	22
Vireo plumbeus_Plumbeous Vireo	22
Aethia pygmaea_Whiskered Auklet	21
Ardenna carneipes_Flesh-footed Shearwater	21
Calidris ruficollis_Red-necked Stint	21
Leptotila verreauxi_White-tipped Dove	21
Magumma parva_Anianiau	21
Micrathene whitneyi_Elf Owl	21
Mimus gilvus_Tropical Mockingbird	21
Pitangus sulphuratus_Great Kiskadee	21
Quiscalus major_Boat-tailed Grackle	21
Selasphorus platycercus_Broad-tailed Hummingbird	21
Anser brachyrhynchus_Pink-footed Goose	20
Branta leucopsis_Barnacle Goose	20
Buteogallus anthracinus_Common Black Hawk	20
Calonectris diomedea_Cory's Shearwater	20
Chloroceryle americana_Green Kingfisher	20
Crotophaga sulcirostris_Groove-billed Ani	20
Gallinago gallinago_Common Snipe	20
Glaucidium brasilianum_Ferruginous Pygmy-Owl	20
Oreoscoptes montanus_Sage Thrasher	20
Palmeria dolei_Akohekohe	20
Paroreomyza montana_Maui Alauahio	20
Pluvialis apricaria_European Golden-Plover	20
Poecile carolinensis_Carolina Chickadee	20
Rallus obsoletus_Ridgway's Rail	20
Sphyrapicus thyroideus_Williamson's Sapsucker	20
Stercorarius skua_Great Skua	20
Sula nebouxii_Blue-footed Booby	20
Tyrannus forficatus_Scissor-tailed Flycatcher	20
Volatinia jacarina_Blue-black Grassquit	20
Ammospiza maritima_Seaside Sparrow	19
Aphelocoma woodhouseii_Woodhouse's Scrub-Jay	19
Artemisiospiza belli_Bell's Sparrow	19
Buteo plagiatus_Gray Hawk	19
Calcarius ornatus_Chestnut-collared Longspur	19
Colaptes chrysoides_Gilded Flicker	19
Elanoides forficatus_Swallow-tailed Kite	19
Geotrygon chrysia_Key West Quail-Dove	19
Geotrygon montana_Ruddy Quail-Dove	19
Leiothlypis virginiae_Virginia's Warbler	19
Myiarchus tuberculifer_Dusky-capped Flycatcher	19
Nucifraga columbiana_Clark's Nutcracker	19
Plectrophenax hyperboreus_McKay's Bunting	19
Streptoprocne zonaris_White-collared Swift	19
Turdus pilaris_Fieldfare	19
Tyrannus melancholicus_Tropical Kingbird	19
Vermivora chrysoptera_Golden-winged Warbler	19
Allenia fusca_Scaly-breasted Thrasher	18
Buteo brachyurus_Short-tailed Hawk	18
Camptostoma imberbe_Northern Beardless-Tyrannulet	18
Dryocopus lineatus_Lineated Woodpecker	18
Loxigilla noctis_Lesser Antillean Bullfinch	18
Megaceryle torquata_Ringed Kingfisher	18
Myiodynastes luteiventris_Sulphur-bellied Flycatcher	18
Myiozetetes similis_Social Flycatcher	18
Nyctidromus albicollis_Common Pauraque	18
Piaya cayana_Squirrel Cuckoo	18
Piranga flava_Hepatic Tanager	18
Polioptila californica_California Gnatcatcher	18
Quiscalus lugubris_Carib Grackle	18
Rostrhamus sociabilis_Snail Kite	18
Toxostoma curvirostre_Curve-billed Thrasher	18
Vireo flavoviridis_Yellow-green Vireo	18
Anthus pratensis_Meadow Pipit	17
Ciccaba virgata_Mottled Owl	17
Geranoaetus albicaudatus_White-tailed Hawk	17
Geranospiza caerulescens_Crane Hawk	17
Herpetotheres cachinnans_Laughing Falcon	17
Megascops guatemalae_Middle American Screech-Owl	17
Melanerpes aurifrons_Golden-fronted Woodpecker	17
Nyctibius jamaicensis_Northern Potoo	17
Oreortyx pictus_Mountain Quail	17
Peucaea botterii_Botteri's Sparrow	17
