species	cell_hits
Setophaga pitiayumi_Tropical Parula	12
Symposiachrus trivirgatus_Spectacled Monarch	12
Synoicus ypsilophorus_Brown Quail	12
Thalassarche melanophris_Black-browed Albatross	12
Tityra semifasciata_Masked Tityra	12
Trichoglossus chlorolepidotus_Scaly-breasted Lorikeet	12
Turdus assimilis_White-throated Thrush	12
Turdus philomelos_Song Thrush	12
Zapornia pusilla_Baillon's Crake	12
Anhinga anhinga_Anhinga	11
Attila spadiceus_Bright-rumped Attila	11
Aythya fuligula_Tufted Duck	11
Cepphus columba_Pigeon Guillemot	11
Ciccaba virgata_Mottled Owl	11
Cinclus mexicanus_American Dipper	11
Cyanocompsa parellina_Blue Bunting	11
Cyanocorax sanblasianus_San Blas Jay	11
Cynanthus latirostris_Broad-billed Hummingbird	11
Empidonax oberholseri_Dusky Flycatcher	11
Gallinago gallinago_Common Snipe	11
Gallinula chloropus_Eurasian Moorhen	11
Gallirallus australis_Weka	11
Gerygone levigaster_Mangrove Gerygone	11
Granatellus venustus_Red-breasted Chat	11
Haematopus unicolor_Variable Oystercatcher	11
Herpetotheres cachinnans_Laughing Falcon	11
Larus dominicanus_Kelp Gull	11
Malurus melanocephalus_Red-backed Fairywren	11
Melanotis caerulescens_Blue Mockingbird	11
Micrastur semitorquatus_Collared Forest-Falcon	11
Microeca fascinans_Jacky-winter	11
Myiagra cyanoleuca_Satin Flycatcher	11
Myiarchus tuberculifer_Dusky-capped Flycatcher	11
Myiarchus tyrannulus_Brown-crested Flycatcher	11
Nyctidromus albicollis_Common Pauraque	11
Pachyramphus aglaiae_Rose-throated Becard	11
Pardalotus striatus_Striated Pardalote	11
Philemon citreogularis_Little Friarbird	11
Piranga flava_Hepatic Tanager	11
Piranga rubra_Summer Tanager	11
Pitta versicolor_Noisy Pitta	11
Porphyrio martinica_Purple Gallinule	11
Prosthemadera novaeseelandiae_Tui	11
Ptilinopus magnificus_Wompoo Fruit-Dove	11
Selasphorus sasin_Allen's Hummingbird	11
Spinus pinus_Pine Siskin	11
Tachycineta albilinea_Mangrove Swallow	11
Thalasseus bengalensis_Lesser Crested Tern	11
Tigrisoma mexicanum_Bare-throated Tiger-Heron	11
Trogon citreolus_Citreoline Trogon	11
Acanthis cabaret_Lesser Redpoll	10
Accipiter cirrocephalus_Collared Sparrowhawk	10
Anseranas semipalmata_Magpie Goose	10
Anthus cervinus_Red-throated Pipit	10
Arremonops rufivirgatus_Olive Sparrow	10
Basileuterus rufifrons_Rufous-capped Warbler	10
Buteo brachyurus_Short-tailed Hawk	10
Calothorax lucifer_Lucifer Hummingbird	10
Campylorhynchus gularis_Spotted Wren	10
Catharus occidentalis_Russet Nightingale-Thrush	10
Chlorophonia elegantissima_Elegant Euphonia	10
Chroicocephalus ridibundus_Black-headed Gull	10
Chrysococcyx basalis_Horsfield's Bronze-Cuckoo	10
Coccyzus melacoryphus_Dark-billed Cuckoo	10
Contopus pertinax_Greater Pewee	10
Cracticus torquatus_Gray Butcherbird	10
Creagrus furcatus_Swallow-tailed Gull	10
Crotophaga ani_Smooth-billed Ani	10
Diomedea exulans_Wandering Albatross	10
Falco berigora_Brown Falcon	10
Fringilla coelebs_Common Chaffinch	10
Geranospiza caerulescens_Crane Hawk	10
Gerygone palpebrosa_Fairy Gerygone	10
Gymnomyza brunneirostris_Duetting Giant-Honeyeater	10
Himantopus himantopus_Black-winged Stilt	10
Hydrobates castro_Band-rumped Storm-Petrel	10
Larus schistisagus_Slaty-backed Gull	10
Megarynchus pitangua_Boat-billed Flycatcher	10
Monticola solitarius_Blue Rock-Thrush	10
Motacilla alba_White Wagtail	10
Myioborus miniatus_Slate-throated Redstart	10
Ninox boobook_Southern Boobook	10
Ninox novaeseelandiae_Morepork	10
Ortalis poliocephala_West Mexican Chachalaca	10
Palmeria dolei_Akohekohe	10
Paroreomyza montana_Maui Alauahio	10
Passerina leclancherii_Orange-breasted Bunting	10
Peucaea botterii_Botteri's Sparrow	10
Progne chalybea_Gray-breasted Martin	10
Prosopeia personata_Masked Shining-Parrot	10
Pterodroma phaeopygia_Galapagos Petrel	10
Ptilinopus regina_Rose-crowned Fruit-Dove	10
Ramphotrigon flammulatum_Flammulated Flycatcher	10
Rhipidura fuliginosa_New Zealand Fantail	10
Rostrhamus sociabilis_Snail Kite	10
Sitta carolinensis_White-breasted Nuthatch	10
Todiramphus sordidus_Torresian Kingfisher	10
Trogon mexicanus_Mountain Trogon	10
Uropsila leucogastra_White-bellied Wren	10
Zosterops metcalfii_Yellow-throated White-eye	10
Acanthiza pusilla_Brown Thornbill	9
Accipiter gularis_Japanese Sparrowhawk	9
Aegithalos caudatus_Long-tailed Tit	9
Alectura lathami_Australian Brushturkey	9
Amazona albifrons_White-fronted Parrot	9
Anas castanea_Chestnut Teal	9
Antrostomus arizonae_Mexican Whip-poor-will	9
Apteryx mantelli_North Island Brown Kiwi	9
Apus nipalensis_House Swift	9
Aramus guarauna_Limpkin	9
Ardea cinerea_Gray Heron	9
Atlapetes pileatus_Rufous-capped Brushfinch	9
Aythya ferina_Common Pochard	9
Basilinna leucotis_White-eared Hummingbird	9
Buteo platypterus_Broad-winged Hawk	9
Carpodacus sibiricus_Long-tailed Rosefinch	9
Catharus aurantiirostris_Orange-billed Nightingale-Thrush	9
Charadrius alexandrinus_Kentish Plover	9
Chloris sinica_Oriental Greenfinch	9
Chlorodrepanis stejnegeri_Kauai Amakihi	9
Circus spilonotus_Eastern Marsh-Harrier	9
Coccothraustes coccothraustes_Hawfinch	9
Corvus corone_Carrion Crow	9
Crypturellus cinnamomeus_Thicket Tinamou	9
Cyanopica cyanus_Azure-winged Magpie	9
Cygnus cygnus_Whooper Swan	9
Dacelo novaeguineae_Laughing Kookaburra	9
Delichon dasypus_Asian House-Martin	9
Dendrocygna arcuata_Wandering Whistling-Duck	9
Dendrocygna bicolor_Fulvous Whistling-Duck	9
Dendrocygna eytoni_Plumed Whistling-Duck	9
Dryobates arizonae_Arizona Woodpecker	9
Emberiza cioides_Meadow Bunting	9
Empidonax minimus_Least Flycatcher	9
Empidonax occidentalis_Cordilleran Flycatcher	9
Eopsaltria australis_Eastern Yellow Robin	9
Fringilla montifringilla_Brambling	9
Gavia arctica_Arctic Loon	9
Geococcyx velox_Lesser Roadrunner	9
Geopelia placida_Peaceful Dove	9
Haematopus fuliginosus_Sooty Oystercatcher	9
Haematopus ostralegus_Eurasian Oystercatcher	9
Histrionicus histrionicus_Harlequin Duck	9
Lalage tricolor_White-winged Triller	9
Lanius bucephalus_Bull-headed Shrike	9
Larus brachyrhynchus_Short-billed Gull	9
Larus crassirostris_Black-tailed Gull	9
Larus hyperboreus_Glaucous Gull	9
Lepidocolaptes leucogaster_White-striped Woodcreeper	9
Macropygia phasianella_Brown Cuckoo-Dove	9
Mareca falcata_Falcated Duck	9
Megascops trichopsis_Whiskered Screech-Owl	9
Melanitta americana_Black Scoter	9
Meliphaga lewinii_Lewin's Honeyeater	9
Melithreptus albogularis_White-throated Honeyeater	9
Melozone kieneri_Rusty-crowned Ground-Sparrow	9
Mergellus albellus_Smew	9
Mitrephanes phaeocercus_Tufted Flycatcher	9
Morococcyx erythropygus_Lesser Ground-Cuckoo	9
Myadestes occidentalis_Brown-backed Solitaire	9
Myioborus pictus_Painted Redstart	9
Myzomela sanguinolenta_Scarlet Myzomela	9
Nyctiphrynus mcleodii_Eared Poorwill	9
Oreothlypis superciliosa_Crescent-chested Warbler	9
Pachycephala pectoralis_Golden Whistler	9
Phylloscopus fuscatus_Dusky Warbler	9
Piranga bidentata_Flame-colored Tanager	9
Podargus strigoides_Tawny Frogmouth	9
Podiceps grisegena_Red-necked Grebe	9
Psophodes olivaceus_Eastern Whipbird	9
Rissa tridactyla_Black-legged Kittiwake	9
Saucerottia beryllina_Berylline Hummingbird	9
Selasphorus calliope_Calliope Hummingbird	9
Sericornis magnirostra_Large-billed Scrubwren	9
Setophaga graciae_Grace's Warbler	9
Sialia sialis_Eastern Bluebird	9
Sitta canadensis_Red-breasted Nuthatch	9
Sphyrapicus ruber_Red-breasted Sapsucker	9
Spinus notatus_Black-headed Siskin	9
Spiza americana_Dickcissel	9
Spodiopsar cineraceus_White-cheeked Starling	9
Sporophila minuta_Ruddy-breasted Seedeater	9
Strepera graculina_Pied Currawong	9
Sturnella magna_Eastern Meadowlark	9
Trichoglossus moluccanus_Rainbow Lorikeet	9
Tringa totanus_Common Redshank	9
Trogon elegans_Elegant Trogon	9
Turdus obscurus_Eyebrowed Thrush	9
Turnix maculosus_Red-backed Buttonquail	9
Vireo atricapilla_Black-capped Vireo	9
Yungipicus kizuki_Japanese Pygmy Woodpecker	9
Acanthis flammea_Common Redpoll	8
Acrocephalus bistrigiceps_Black-browed Reed Warbler	8
Aimophila rufescens_Rusty Sparrow	8
Ammodramus savannarum_Grasshopper Sparrow	8
Anas zonorhyncha_Eastern Spot-billed Duck	8
Anser fabalis_Taiga Bean-Goose	8
Anser serrirostris_Tundra Bean-Goose	8
Anthochaera chrysoptera_Little Wattlebird	8
Anthus hodgsoni_Olive-backed Pipit	8
Antigone rubicunda_Brolga	8
Antrostomus ridgwayi_Buff-collared Nightjar	8
Aquila chrysaetos_Golden Eagle	8
Ara militaris_Military Macaw	8
Archilochus colubris_Ruby-throated Hummingbird	8
Asio otus_Long-eared Owl	8
Basileuterus belli_Golden-browed Warbler	8
Basileuterus lachrymosus_Fan-tailed Warbler	8
Botaurus stellaris_Great Bittern	8
Burhinus grallarius_Bush Thick-knee	8
Buteo swainsoni_Swainson's Hawk	8
Calidris pusilla_Semipalmated Sandpiper	8
Calidris temminckii_Temminck's Stint	8
Calocitta formosa_White-throated Magpie-Jay	8
Cardellina rubrifrons_Red-faced Warbler	8
Chrysococcyx minutillus_Little Bronze-Cuckoo	8
Circus cyaneus_Hen Harrier	8
Clangula hyemalis_Long-tailed Duck	8
Coccyzus minor_Mangrove Cuckoo	8
Cochlearius cochlearius_Boat-billed Heron	8
Colaptes auricularis_Gray-crowned Woodpecker	8
Cyanoramphus novaezelandiae_Red-crowned Parakeet	8
Cygnus columbianus_Tundra Swan	8
Emberiza spodocephala_Black-faced Bunting	8
Emberiza yessoensis_Ochre-rumped Bunting	8
Empidonax affinis_Pine Flycatcher	8
Empidonax fulvifrons_Buff-breasted Flycatcher	8
Eugenes fulgens_Rivoli's Hummingbird	8
Eurostopodus mystacalis_White-throated Nightjar	8
Falco rufigularis_Bat Falcon	8
Forpus cyanopygius_Mexican Parrotlet	8
Foulehaio procerior_Western Wattled-Honeyeater	8
Geothlypis poliocephala_Gray-crowned Yellowthroat	8
Gerygone mouki_Brown Gerygone	8
Glareola maldivarum_Oriental Pratincole	8
Glaucidium palmarum_Colima Pygmy-Owl	8
Haemorhous purpureus_Purple Finch	8
Lampornis clemenciae_Blue-throated Mountain-gem	8
Larus glaucoides_Iceland Gull	8
Leiothlypis luciae_Lucy's Warbler	8
Leiothlypis virginiae_Virginia's Warbler	8
Malurus lamberti_Variegated Fairywren	8
Motacilla grandis_Japanese Wagtail	8
Myiagra inquieta_Restless Flycatcher	8
Myiopagis viridicata_Greenish Elaenia	8
Myzomela obscura_Dusky Myzomela	8
Nettapus coromandelianus_Cotton Pygmy-Goose	8
Pachyramphus major_Gray-collared Becard	8
Parus minor_Japanese Tit	8
Periparus ater_Coal Tit	8
Peucedramus taeniatus_Olive Warbler	8
Pheucticus ludovicianus_Rose-breasted Grosbeak	8
Phylloscopus inornatus_Yellow-browed Warbler	8
Plegadis falcinellus_Glossy Ibis	8
Poecile montanus_Willow Tit	8
Poecile sclateri_Mexican Chickadee	8
Pomatostomus temporalis_Gray-crowned Babbler	8
Poodytes punctatus_New Zealand Fernbird	8
Prunella modularis_Dunnock	8
Pseudonestor xanthophrys_Maui Parrotbill	8
Ptiliogonys cinereus_Gray Silky-flycatcher	8
Radjah radjah_Radjah Shelduck	8
Rhodinocichla rosea_Rosy Thrush-Tanager	8
Rupornis magnirostris_Roadside Hawk	8
Seiurus aurocapilla_Ovenbird	8
Sittiparus varius_Varied Tit	8
Stizoptera bichenovii_Double-barred Finch	8
Streptopelia orientalis_Oriental Turtle-Dove	8
Streptopelia roseogrisea_African Collared-Dove	8
Streptoprocne rutila_Chestnut-collared Swift	8
Tadorna variegata_Paradise Shelduck	8
Tarsiger cyanurus_Red-flanked Bluetail	8
Tringa ochropus_Green Sandpiper	8
Troglodytes pacificus_Pacific Wren	8
Turdus eunomus_Dusky Thrush	8
Turdus pallidus_Pale Thrush	8
Tyto novaehollandiae_Australian Masked-Owl	8
Tyto tenebricosa_Sooty Owl	8
Zoothera aurea_White's Thrush	8
Accipiter nisus_Eurasian Sparrowhawk	7
Accipiter novaehollandiae_Gray Goshawk	7
Agropsar philippensis_Chestnut-cheeked Starling	7
Aix galericulata_Mandarin Duck	7
Anser anser_Graylag Goose	7
Anthus richardi_Richard's Pipit	7
Aprosmictus erythropterus_Red-winged Parrot	7
Arremon virenticeps_Green-striped Brushfinch	7
Bambusicola thoracicus_Chinese Bamboo-Partridge	7
Buteo japonicus_Eastern Buzzard	7
Cacomantis pallidus_Pallid Cuckoo	7
Calidris ptilocnemis_Rock Sandpiper	7
Caligavis chrysops_Yellow-faced Honeyeater	7
Calyptorhynchus funereus_Yellow-tailed Black-Cockatoo	7
Charadrius collaris_Collared Plover	7
Charadrius hiaticula_Common Ringed Plover	7
Cormobates leucophaea_White-throated Treecreeper	7
Corvus dauuricus_Daurian Jackdaw	7
Corvus frugilegus_Rook	7
Corvus macrorhynchos_Large-billed Crow	7
Coturnix japonica_Japanese Quail	7
Cuculus canorus_Common Cuckoo	7
Cuculus poliocephalus_Lesser Cuckoo	7
Cyanocorax yncas_Green Jay	7
Cyanoptila cyanomelana_Blue-and-white Flycatcher	7
Daphoenositta chrysoptera_Varied Sittella	7
Daption capense_Cape Petrel	7
Dendrocopos leucotos_White-backed Woodpecker	7
Dendrocopos major_Great Spotted Woodpecker	7
Dryocopus martius_Black Woodpecker	7
Emberiza elegans_Yellow-throated Bunting	7
Emberiza fucata_Chestnut-eared Bunting	7
Emberiza rustica_Rustic Bunting	7
Emberiza schoeniclus_Reed Bunting	7
Emberiza variabilis_Gray Bunting	7
Empidonax albigularis_White-throated Flycatcher	7
Falco subbuteo_Eurasian Hobby	7
Falco tinnunculus_Eurasian Kestrel	7
Ficedula narcissina_Narcissus Flycatcher	7
Gallinago stenura_Pin-tailed Snipe	7
Garrulus glandarius_Eurasian Jay	7
Gerygone igata_Gray Gerygone	7
Haematopus finschi_South Island Oystercatcher	7
Helopsaltes pryeri_Marsh Grassbird	7
Hierococcyx hyperythrus_Northern Hawk-Cuckoo	7
Icterus galbula_Baltimore Oriole	7
Ixobrychus dubius_Black-backed Bittern	7
Jynx torquilla_Eurasian Wryneck	7
Larus canus_Common Gull	7
Leiothlypis crissalis_Colima Warbler	7
Leucosarcia melanoleuca_Wonga Pigeon	7
Megaceryle lugubris_Crested Kingfisher	7
Megapodius reinwardt_Orange-footed Scrubfowl	7
Mirafra javanica_Australasian Bushlark	7
Muscicapa dauurica_Asian Brown Flycatcher	7
Muscicapa sibirica_Dark-sided Flycatcher	7
Ninox connivens_Barking Owl	7
Oenanthe oenanthe_Northern Wheatear	7
Onychoprion aleuticus_Aleutian Tern	7
Orthonyx temminckii_Australian Logrunner	7
Parvipsitta pusilla_Little Lorikeet	7
Pericrocotus divaricatus_Ashy Minivet	7
Pernis ptilorhynchus_Oriental Honey-buzzard	7
Philesturnus rufusater_North Island Saddleback	7
Phoenicurus auroreus_Daurian Redstart	7
Phylloscopus borealoides_Sakhalin Leaf Warbler	7
Phylloscopus coronatus_Eastern Crowned Warbler	7
Phylloscopus schwarzi_Radde's Warbler	7
Pica nuttalli_Yellow-billed Magpie	7
Pipilo ocai_Collared Towhee	7
Platycercus adscitus_Pale-headed Rosella	7
Podargus ocellatus_Marbled Frogmouth	7
Rallus indicus_Brown-cheeked Rail	7
Regulus regulus_Goldcrest	7
Regulus satrapa_Golden-crowned Kinglet	7
Saxicola stejnegeri_Amur Stonechat	7
Scolopax rusticola_Eurasian Woodcock	7
Sericornis frontalis_White-browed Scrubwren	7
Sitta europaea_Eurasian Nuthatch	7
Spinus spinus_Eurasian Siskin	7
Spodiopsar sericeus_Red-billed Starling	7
Strix uralensis_Ural Owl	7
Treron sieboldii_White-bellied Green-Pigeon	7
Tringa erythropus_Spotted Redshank	7
Troglodytes troglodytes_Eurasian Wren	7
Turdus chrysolaus_Brown-headed Thrush	7
Turdus naumanni_Naumann's Thrush	7
Upupa epops_Eurasian Hoopoe	7
Urosphena squameiceps_Asian Stubtail	7
Vanellus vanellus_Northern Lapwing	7
Vireo pallens_Mangrove Vireo	7
Acanthorhynchus tenuirostris_Eastern Spinebill	6
Aethia pusilla_Least Auklet	6
Aethia pygmaea_Whiskered Auklet	6
Agelaius tricolor_Tricolored Blackbird	6
Ailuroedus crassirostris_Green Catbird	6
Alisterus scapularis_Australian King-Parrot	6
Amazona oratrix_Yellow-headed Parrot	6
Anser canagicus_Emperor Goose	6
Ardea sumatrana_Great-billed Heron	6
Ardeola bacchus_Chinese Pond-Heron	6
Bombycilla japonica_Japanese Waxwing	6
Cacomantis castaneiventris_Chestnut-breasted Cuckoo	6
Callaeas wilsoni_North Island Kokako	6
Calyptorhynchus banksii_Red-tailed Black-Cockatoo	6
Centropus milo_Buff-headed Coucal	6
Charadrius placidus_Long-billed Plover	6
Charadrius veredus_Oriental Plover	6
Chondrohierax uncinatus_Hook-billed Kite	6
Ciconia nigra_Black Stork	6
Coccothraustes abeillei_Hooded Grosbeak	6
Colibri thalassinus_Mexican Violetear	6
Cracticus quoyi_Black Butcherbird	6
Cygnus olor_Mute Swan	6
Dacelo leachii_Blue-winged Kookaburra	6
Dicaeum tristrami_Mottled Flowerpecker	6
Dromococcyx phasianellus_Pheasant Cuckoo	6
Dryobates minor_Lesser Spotted Woodpecker	6
Elanus caeruleus_Black-winged Kite	6
Emberiza aureola_Yellow-breasted Bunting	6
Emberiza pusilla_Little Bunting	6
Eophona personata_Japanese Grosbeak	6
Ficedula mugimaki_Mugimaki Flycatcher	6
Gavia adamsii_Yellow-billed Loon	6
Gavicalis fasciogularis_Mangrove Honeyeater	6
Gerygone magnirostris_Large-billed Gerygone	6
Habia rubica_Red-crowned Ant-Tanager	6
Haliaeetus albicilla_White-tailed Eagle	6
Haliaeetus leucocephalus_Bald Eagle	6
Haliaeetus pelagicus_Steller's Sea-Eagle	6
Henicorhina leucophrys_Gray-breasted Wood-Wren	6
Hydrobates tristrami_Tristram's Storm-Petrel	6
Hypsipetes amaurotis_Brown-eared Bulbul	6
Icterus graduacauda_Audubon's Oriole	6
Junco phaeonotus_Yellow-eyed Junco	6
Lagopus muta_Rock Ptarmigan	6
Larus fuscus_Lesser Black-backed Gull	6
Larvivora cyane_Siberian Blue Robin	6
Laterallus ruber_Ruddy Crake	6
Leucogeranus leucogeranus_Siberian Crane	6
Leucolia violiceps_Violet-crowned Hummingbird	6
Luscinia svecica_Bluethroat	6
Meliarchus sclateri_Makira Honeyeater	6
Merops philippinus_Blue-tailed Bee-eater	6
Microeca flavigaster_Lemon-bellied Flycatcher	6
Monarcha frater_Black-winged Monarch	6
Monticola gularis_White-throated Rock-Thrush	6
Myiagra nana_Paperbark Flycatcher	6
Myzomela erythrocephala_Red-headed Myzomela	6
Neochmia phaeton_Crimson Finch	6
Ninox japonica_Northern Boobook	6
Numenius arquata_Eurasian Curlew	6
Nyctibius jamaicensis_Northern Potoo	6
Oreortyx pictus_Mountain Quail	6
Otus semitorques_Japanese Scops-Owl	6
Otus sunia_Oriental Scops-Owl	6
Pachycephala simplex_Gray Whistler	6
Penelope purpurascens_Crested Guan	6
Petroica longipes_North Island Robin	6
Phoenicopterus ruber_American Flamingo	6
Phylloscopus examinandus_Kamchatka Leaf Warbler	6
Pica serica_Oriental Magpie	6
Picus awokera_Japanese Woodpecker	6
Pitta sordida_Hooded Pitta	6
Plectorhyncha lanceolata_Striped Honeyeater	6
Pyrrhula pyrrhula_Eurasian Bullfinch	6
Rallina tricolor_Red-necked Crake	6
Ramsayornis modestus_Brown-backed Honeyeater	6
Selasphorus heloisa_Bumblebee Hummingbird	6
Selasphorus platycercus_Broad-tailed Hummingbird	6
Sericornis citreogularis_Yellow-throated Scrubwren	6
Sittasomus griseicapillus_Olivaceous Woodcreeper	6
Stercorarius antarcticus_Brown Skua	6
Tanysiptera sylvia_Buff-breasted Paradise-Kingfisher	6
Tregellasia capito_Pale-yellow Robin	6
Uria lomvia_Thick-billed Murre	6
Zapornia fusca_Ruddy-breasted Crake	6
Acanthis hornemanni_Hoary Redpoll	5
Acanthiza nana_Yellow Thornbill	5
Agropsar sturninus_Daurian Starling	5
Aleadryas rufinucha_Rufous-naped Bellbird	5
Amalocichla incerta_Lesser Ground-Robin	5
Anser caerulescens_Snow Goose	5
Anser cygnoides_Swan Goose	5
Antigone canadensis_Sandhill Crane	5
Antigone vipio_White-naped Crane	5
Baeolophus wollweberi_Bridled Titmouse	5
Basileuterus culicivorus_Golden-crowned Warbler	5
Bombycilla garrulus_Bohemian Waxwing	5
Bubo bubo_Eurasian Eagle-Owl	5
Bubo scandiacus_Snowy Owl	5
Buteo regalis_Ferruginous Hawk	5
Buteogallus urubitinga_Great Black Hawk	5
Cacomantis leucolophus_White-crowned Koel	5
Calcarius lapponicus_Lapland Longspur	5
Calidris minuta_Little Stint	5
Caligavis subfrenata_Black-throated Honeyeater	5
Calliope calliope_Siberian Rubythroat	5
Cardellina rubra_Red Warbler	5
Catharus frantzii_Ruddy-capped Nightingale-Thrush	5
Centropus menbeki_Greater Black Coucal	5
Certhia familiaris_Eurasian Treecreeper	5
Chloroceryle amazona_Amazon Kingfisher	5
Cicinnurus magnificus_Magnificent Bird-of-Paradise	5
Cinclosoma ajax_Painted Quail-thrush	5
Circus melanoleucos_Pied Harrier	5
Clanga clanga_Greater Spotted Eagle	5
Colinus virginianus_Northern Bobwhite	5
Colluricincla megarhyncha_Arafura Shrikethrush	5
Conopophila albogularis_Rufous-banded Honeyeater	5
Coracina longicauda_Hooded Cuckooshrike	5
Cormobates placens_Papuan Treecreeper	5
Crateroscelis robusta_Mountain Mouse-Warbler	5
Cyanerpes cyaneus_Red-legged Honeycreeper	5
Dactylortyx thoracicus_Singing Quail	5
Dendronanthus indicus_Forest Wagtail	5
Dendrortyx macroura_Long-tailed Wood-Partridge	5
Diglossa baritula_Cinnamon-bellied Flowerpiercer	5
Drepanornis albertisi_Black-billed Sicklebill	5
Dryobates fumigatus_Smoky-brown Woodpecker	5
Ducula spilorrhoa_Torresian Imperial-Pigeon	5
Edolisoma montanum_Black-bellied Cicadabird	5
Epimachus fastosus_Black Sicklebill	5
Epimachus meyeri_Brown Sicklebill	5
Falco amurensis_Amur Falcon	5
Geokichla sibirica_Siberian Thrush	5
Geotrygon montana_Ruddy Quail-Dove	5
Harpyopsis novaeguineae_New Guinea Eagle	5
Helopsaltes certhiola_Pallas's Grasshopper Warbler	5
Heteromyias albispecularis_Ashy Robin	5
Icterus pectoralis_Spot-breasted Oriole	5
Ifrita kowaldi_Blue-capped Ifrita	5
Ixobrychus eurhythmus_Schrenck's Bittern	5
Ketupa blakistoni_Blakiston's Fish-Owl	5
Lampornis amethystinus_Amethyst-throated Mountain-gem	5
Lanius schach_Long-tailed Shrike	5
Larvivora sibilans_Rufous-tailed Robin	5
Limnodromus semipalmatus_Asian Dowitcher	5
Locustella lanceolata_Lanceolated Warbler	5
Lophorina superba_Greater Lophorina	5
Lymnocryptes minimus_Jack Snipe	5
Machaerirhynchus flaviventer_Yellow-breasted Boatbill	5
Machaerirhynchus nigripectus_Black-breasted Boatbill	5
Macheiramphus alcinus_Bat Hawk	5
Malurus alboscapulatus_White-shouldered Fairywren	5
Malurus cyaneus_Superb Fairywren	5
Melampitta lugubris_Lesser Melampitta	5
Melanorectes nigrescens_Black Pitohui	5
Melidectes rufocrissalis_Yellow-browed Melidectes	5
Melidora macrorrhina_Hook-billed Kingfisher	5
Melithreptus lunatus_White-naped Honeyeater	5
Mohoua albicilla_Whitehead	5
Monarcha richardsii_White-capped Monarch	5
Myiagra ruficollis_Broad-billed Flycatcher	5
Ninox theomacha_Papuan Boobook	5
Nucifraga caryocatactes_Eurasian Nutcracker	5
Oreocharis arfaki_Tit Berrypecker	5
Oriolus chinensis_Black-naped Oriole	5
Oriolus flavocinctus_Green Oriole	5
Orthonyx novaeguineae_Papuan Logrunner	5
Pachycare flavogriseum_Goldenface	5
Pachycephala soror_Sclater's Whistler	5
Paradisaea minor_Lesser Bird-of-Paradise	5
Pardalotus punctatus_Spotted Pardalote	5
Passer cinnamomeus_Russet Sparrow	5
Peltops montanus_Mountain Peltops	5
Peneothello sigillata_White-winged Robin	5
Petroica rosea_Rose Robin	5
Peucaea humeralis_Black-chested Sparrow	5
Phaps chalcoptera_Common Bronzewing	5
Philortyx fasciatus_Banded Quail	5
Phylloscopus plumbeitarsus_Two-barred Warbler	5
Phylloscopus proregulus_Pallas's Leaf Warbler	5
Picus canus_Gray-headed Woodpecker	5
Piranga erythrocephala_Red-headed Tanager	5
Plectrophenax nivalis_Snow Bunting	5
Polioptila nigriceps_Black-capped Gnatcatcher	5
Probosciger aterrimus_Palm Cockatoo	5
Pteridophora alberti_King-of-Saxony Bird-of-Paradise	5
Ptiloprora perstriata_Gray-streaked Honeyeater	5
Ptilorrhoa caerulescens_Blue Jewel-babbler	5
Ptilorrhoa castanonota_Chestnut-backed Jewel-babbler	5
Ptilorrhoa leucosticta_Spotted Jewel-babbler	5
Rhipidura atra_Black Fantail	5
Rhipidura brachyrhyncha_Dimorphic Fantail	5
Rhipidura dryas_Arafura Fantail	5
Rhipidura leucothorax_White-bellied Thicket-Fantail	5
Rhipidura threnothorax_Sooty Thicket-Fantail	5
Seleucidis melanoleucus_Twelve-wired Bird-of-Paradise	5
Sericornis papuensis_Papuan Scrubwren	5
Somateria spectabilis_King Eider	5
Sphyrapicus varius_Yellow-bellied Sapsucker	5
Talegalla jobiensis_Red-legged Brushturkey	5
Terpsiphone atrocaudata_Japanese Paradise-Flycatcher	5
Tetrastes bonasia_Hazel Grouse	5
Trogon collaris_Collared Trogon	5
Turdus cardis_Japanese Thrush	5
Vanellus cinereus_Gray-headed Lapwing	5
Vireolanius melitophrys_Chestnut-sided Shrike-Vireo	5
Acanthiza chrysorrhoa_Yellow-rumped Thornbill	4
Aegotheles cristatus_Australian Owlet-nightjar	4
Artamus cinereus_Black-faced Woodswallow	4
Artamus cyanopterus_Dusky Woodswallow	4
Artamus superciliosus_White-browed Woodswallow	4
Asio stygius_Stygian Owl	4
Brachyramphus marmoratus_Marbled Murrelet	4
Campylopterus hemileucurus_Violet Sabrewing	4
Campylorhynchus megalopterus_Gray-barred Wren	4
Cantorchilus modestus_Cabanis's Wren	4
Carpodacus erythrinus_Common Rosefinch	4
Carterornis leucotis_White-eared Monarch	4
Charmosyna papou_Papuan Lorikeet	4
Cincloramphus mathewsi_Rufous Songlark	4
Cinclus pallasii_Brown Dipper	4
Clibanornis rubiginosus_Ruddy Foliage-gleaner	4
Corvus tristis_Gray Crow	4
Crateroscelis murina_Rusty Mouse-Warbler	4
Dacelo gaudichaud_Rufous-bellied Kookaburra	4
Dendrocolaptes sanctithomae_Northern Barred-Woodcreeper	4
Emberiza leucocephalos_Pine Bunting	4
Emberiza pallasi_Pallas's Bunting	4
Falcunculus frontatus_Crested Shrike-tit	4
Ficedula albicilla_Taiga Flycatcher	4
Glaucidium passerinum_Eurasian Pygmy-Owl	4
Grus japonensis_Red-crowned Crane	4
Helopsaltes ochotensis_Middendorff's Grasshopper Warbler	4
Hydrocoloeus minutus_Little Gull	4
