species	cell_hits
Pnoepyga pusilla_Pygmy Cupwing	17
Prinia striata_Striped Prinia	17
Pterorhinus pectoralis_Greater Necklaced Laughingthrush	17
Pterorhinus perspicillatus_Masked Laughingthrush	17
Pycnonotus xanthorrhous_Brown-breasted Bulbul	17
Turdus feae_Gray-sided Thrush	17
Acrocephalus scirpaceus_Eurasian Reed Warbler	16
Aviceda leuphotes_Black Baza	16
Calidris melanotos_Pectoral Sandpiper	16
Cepphus columba_Pigeon Guillemot	16
Ceryle rudis_Pied Kingfisher	16
Chloris chloris_European Greenfinch	16
Copsychus saularis_Oriental Magpie-Robin	16
Culicicapa ceylonensis_Gray-headed Canary-Flycatcher	16
Erpornis zantholeuca_White-bellied Erpornis	16
Eumyias thalassinus_Verditer Flycatcher	16
Ficedula hypoleuca_European Pied Flycatcher	16
Halcyon smyrnensis_White-throated Kingfisher	16
Ibidorhyncha struthersii_Ibisbill	16
Locustella mandelli_Russet Bush Warbler	16
Lonchura atricapilla_Chestnut Munia	16
Machlolophus spilonotus_Yellow-cheeked Tit	16
Muscicapa ferruginea_Ferruginous Flycatcher	16
Ninox scutulata_Brown Boobook	16
Pericrocotus speciosus_Scarlet Minivet	16
Pericrocotus tegimae_Ryukyu Minivet	16
Phylloscopus castaniceps_Chestnut-crowned Warbler	16
Porphyrio poliocephalus_Gray-headed Swamphen	16
Prinia inornata_Plain Prinia	16
Psilopogon virens_Great Barbet	16
Psittiparus gularis_Gray-headed Parrotbill	16
Pteruthius xanthochlorus_Green Shrike-Babbler	16
Somateria mollissima_Common Eider	16
Taenioptynx brodiei_Collared Owlet	16
Yuhina nigrimenta_Black-chinned Yuhina	16
Aethia pygmaea_Whiskered Auklet	15
Cacomantis merulinus_Plaintive Cuckoo	15
Corvus cornix_Hooded Crow	15
Cyanoptila cumatilis_Zappey's Flycatcher	15
Dicaeum ignipectus_Fire-breasted Flowerpecker	15
Erythrogenys gravivox_Black-streaked Scimitar-Babbler	15
Falco vespertinus_Red-footed Falcon	15
Garrulax monileger_Lesser Necklaced Laughingthrush	15
Ixobrychus flavicollis_Black Bittern	15
Oriolus oriolus_Eurasian Golden Oriole	15
