species	cell_hits
Brotogeris chrysoptera_Golden-winged Parakeet	30
Campylorhamphus procurvoides_Curve-billed Scythebill	30
Catharus fuscescens_Veery	30
Cercomacroides nigrescens_Blackish Antbird	30
Clibanornis rubiginosus_Ruddy Foliage-gleaner	30
Columba livia_Rock Pigeon	30
Dryobates affinis_Red-stained Woodpecker	30
Elaenia spectabilis_Large Elaenia	30
Electron platyrhynchum_Broad-billed Motmot	30
Euphonia rufiventris_Rufous-bellied Euphonia	30
Grallaria varia_Variegated Antpitta	30
Granatellus pelzelni_Rose-breasted Chat	30
Harpagus diodon_Rufous-thighed Kite	30
Hylophilus pectoralis_Ashy-headed Greenlet	30
Iodopleura isabellae_White-browed Purpletuft	30
Lamprospiza melanoleuca_Red-billed Pied Tanager	30
Micropygia schomburgkii_Ocellated Crake	30
Monasa nigrifrons_Black-fronted Nunbird	30
Myiozetetes granadensis_Gray-capped Flycatcher	30
Neopipo cinnamomea_Cinnamon Manakin-Tyrant	30
Ramphotrigon megacephalum_Large-headed Flatbill	30
Setopagis parvula_Little Nightjar	30
Setophaga fusca_Blackburnian Warbler	30
Setophaga striata_Blackpoll Warbler	30
Spatula discors_Blue-winged Teal	30
Stilpnia nigrocincta_Masked Tanager	30
Tachyphonus phoenicius_Red-shouldered Tanager	30
Tinamus guttatus_White-throated Tinamou	30
Todirostrum chrysocrotaphum_Yellow-browed Tody-Flycatcher	30
Trogon ramonianus_Amazonian Trogon	30
Turdus fumigatus_Cocoa Thrush	30
Vireo olivaceus_Red-eyed Vireo	30
Zimmerius gracilipes_Slender-footed Tyrannulet	30
Ammodramus humeralis_Grassland Sparrow	29
Anthus lutescens_Yellowish Pipit	29
Campylorhynchus turdinus_Thrush-like Wren	29
Celeus grammicus_Scale-breasted Woodpecker	29
Certhiasomus stictolaemus_Spot-throated Woodcreeper	29
Coccyzus euleri_Pearly-breasted Cuckoo	29
Conopophaga aurita_Chestnut-belted Gnateater	29
Contopus virens_Eastern Wood-Pewee	29
Deroptyus accipitrinus_Red-fan Parrot	29
Euchrepomis spodioptila_Ash-winged Antwren	29
Euphonia violacea_Violaceous Euphonia	29
Fluvicola albiventer_Black-backed Water-Tyrant	29
Galbula albirostris_Yellow-billed Jacamar	29
Galbula leucogastra_Bronzy Jacamar	29
Hemitriccus margaritaceiventer_Pearly-vented Tody-Tyrant	29
